Date,Description,Deposits,Withdrawls,Balance,Category
18-Oct-21,Transportellaneous,00.00,562.86,"3,940.02",
18-Oct-21,Cheque,00.00,492.5,"3,447.52",
18-Oct-21,Purchase,145,00.00,"3,592.52",
19-Oct-21,Interest,63.14,00.00,"3,655.66",
19-Oct-21,Cheque,00.98,00.00,"3,656.64",
19-Oct-21,Transportellaneous,00.00,731.33,"2,925.31",
19-Oct-21,Tax,00.00,731.33,"2,193.98",
20-Oct-21,Commission,00.00,219.4,"1,974.58",
20-Oct-21,Tax,00.00,658.19,"1,316.39",
20-Oct-21,NEFT,00.00,219.4,"1,096.99",
20-Oct-21,Tax,00.00,548.5,548.5,
20-Oct-21,RTGS,00.00,78.36,470.14,
20-Oct-21,IMPS,56.6,00.00,526.74,
20-Oct-21,Bill,05.20,00.00,531.94,
20-Oct-21,Commission,00.00,265.97,265.97,
20-Oct-21,Cash,"19,170.40",00.00,"19,436.37",
20-Oct-21,ATM,00.00,"2,429.55","17,006.82",
20-Oct-21,Transfer,00.00,"8,503.41","8,503.41",
20-Oct-21,Tax,00.00,"1,062.93","7,440.48",
20-Oct-21,Bill,00.00,"1,488.10","5,952.38",
20-Oct-21,Reversal,00.00,595.24,"5,357.14",
20-Oct-21,Reversal,"3,424.35",00.00,"8,781.49",
20-Oct-21,Reversal,00.00,"2,927.16","5,854.33",
20-Oct-21,Transfer,25.52,00.00,"5,879.85",
20-Oct-21,Cash,286,00.00,"6,165.85",
20-Oct-21,Reversal,"7,093.60",00.00,"13,259.45",
20-Oct-21,Bill,00.00,"1,473.27","11,786.18",
20-Oct-21,Tax,00.00,"1,309.58","10,476.60",
20-Oct-21,ATM,00.00,"5,238.30","5,238.30",
20-Oct-21,Transfer,00.00,"1,746.10","3,492.20",
20-Oct-21,Interest,"16,41,375.50",00.00,"16,44,867.70",
20-Oct-21,Tax,"3,700.00",00.00,"16,48,567.70",
20-Oct-21,NEFT,00.00,"5,49,522.57","10,99,045.13",
20-Oct-21,Commission,33,00.00,"10,99,078.13",
20-Oct-21,Transportellaneous,01.31,00.00,"10,99,079.44",
20-Oct-21,NEFT,00.00,"2,74,769.86","8,24,309.58",
20-Oct-21,Transfer,"2,05,462.50",00.00,"10,29,772.08",
20-Oct-21,Tax,"53,224.00",00.00,"10,82,996.08",
20-Oct-21,RTGS,"7,013.00",00.00,"10,90,009.08",
20-Oct-21,Tax,00.00,"1,21,112.12","9,68,896.96",
20-Oct-21,NEFT,326.5,00.00,"9,69,223.46",
20-Oct-21,Commission,"2,96,563.00",00.00,"12,65,786.46",
20-Oct-21,IMPS,07.00,00.00,"12,65,793.46",
20-Oct-21,Cash,54.25,00.00,"12,65,847.71",
20-Oct-21,IMPS,"47,621.00",00.00,"13,13,468.71",
20-Oct-21,RTGS,274,00.00,"13,13,742.71",
20-Oct-21,NEFT,00.00,"4,37,914.24","8,75,828.47",
20-Oct-21,Tax,"3,057.00",00.00,"8,78,885.47",
20-Oct-21,Transportellaneous,00.00,"1,09,860.68","7,69,024.79",
20-Oct-21,RTGS,00.00,"1,53,804.96","6,15,219.83",
20-Oct-21,Tax,163.05,00.00,"6,15,382.88",
20-Oct-21,ATM,"18,159.72",00.00,"6,33,542.60",
20-Oct-21,IMPS,17.1,00.00,"6,33,559.70",
20-Oct-21,Purchase,"39,161.47",00.00,"6,72,721.17",
20-Oct-21,Interest,00.00,"6,72,721.17",00.00,
20-Oct-21,RTGS,"11,743.27",00.00,"11,743.27",
20-Oct-21,ATM,00.00,"1,304.81","10,438.46",
20-Oct-21,ATM,00.00,"1,043.85","9,394.61",
20-Oct-21,ATM,00.00,"9,394.61",00.00,
20-Oct-21,ATM,52.8,00.00,52.8,
20-Oct-21,Purchase,"1,053.29",00.00,"1,106.09",
20-Oct-21,Cheque,00.00,368.7,737.39,
21-Oct-21,Tax,04.56,00.00,741.95,
21-Oct-21,Cheque,00.00,105.99,635.96,
21-Oct-21,Debit Card,"15,245.02",00.00,"15,880.98",
21-Oct-21,Cheque,240.42,00.00,"16,121.40",
21-Oct-21,NEFT,301.47,00.00,"16,422.87",
21-Oct-21,Cheque,"77,415.00",00.00,"93,837.87",
21-Oct-21,Interest,00.00,"93,837.87",00.00,
21-Oct-21,Purchase,"8,809.37",00.00,"8,809.37",
21-Oct-21,Debit Card,"9,99,565.50",00.00,"10,08,374.87",
21-Oct-21,Transportellaneous,"5,683.70",00.00,"10,14,058.57",
21-Oct-21,Transfer,"14,821.86",00.00,"10,28,880.43",
21-Oct-21,Debit Card,587,00.00,"10,29,467.43",
21-Oct-21,Bill,00.00,"2,57,366.86","7,72,100.57",
21-Oct-21,Interest,00.00,"85,788.95","6,86,311.62",
21-Oct-21,Commission,"15,56,226.00",00.00,"22,42,537.62",
21-Oct-21,Commission,"19,35,197.75",00.00,"41,77,735.37",
21-Oct-21,IMPS,00.00,"8,35,547.07","33,42,188.30",
21-Oct-21,RTGS,"2,21,896.41",00.00,"35,64,084.71",
21-Oct-21,Purchase,00.00,"3,96,009.41","31,68,075.30",
21-Oct-21,Commission,00.00,"10,56,025.10","21,12,050.20",
21-Oct-21,Debit Card,00.00,"7,04,016.73","14,08,033.47",
21-Oct-21,Cash,00.00,"2,01,147.64","12,06,885.83",
21-Oct-21,Transfer,00.00,"12,06,885.83",00.00,
21-Oct-21,Commission,01.20,00.00,01.20,
21-Oct-21,Reversal,00.00,00.24,00.96,
21-Oct-21,Tax,00.00,00.10,00.86,
21-Oct-21,Purchase,"3,588.69",00.00,"3,589.55",
21-Oct-21,Interest,00.00,717.91,"2,871.64",
21-Oct-21,Transportellaneous,00.00,574.33,"2,297.31",
21-Oct-21,Bill,00.00,"2,297.31",00.00,
22-Oct-21,Commission,07.84,00.00,07.84,
22-Oct-21,Commission,00.00,03.92,03.92,
22-Oct-21,Purchase,404.9,00.00,408.82,
22-Oct-21,RTGS,00.00,136.27,272.55,
22-Oct-21,Debit Card,10,00.00,282.55,
22-Oct-21,Interest,"13,011.45",00.00,"13,294.00",
22-Oct-21,RTGS,390,00.00,"13,684.00",
22-Oct-21,Reversal,"2,735.91",00.00,"16,419.91",
22-Oct-21,Transfer,37.3,00.00,"16,457.21",
22-Oct-21,IMPS,00.00,"3,291.44","13,165.77",
22-Oct-21,IMPS,"18,06,310.00",00.00,"18,19,475.77",
22-Oct-21,NEFT,94.2,00.00,"18,19,569.97",
22-Oct-21,Tax,00.00,"3,63,913.99","14,55,655.98",
22-Oct-21,Transfer,00.00,"3,63,914.00","10,91,741.98",
22-Oct-21,Cash,"74,308.06",00.00,"11,66,050.04",
22-Oct-21,NEFT,00.00,"2,33,210.01","9,32,840.03",
22-Oct-21,Purchase,161.37,00.00,"9,33,001.40",
22-Oct-21,ATM,00.00,"1,55,500.23","7,77,501.17",
22-Oct-21,Tax,00.00,"1,55,500.23","6,22,000.94",
22-Oct-21,Bill,63,00.00,"6,22,063.94",
22-Oct-21,Interest,00.00,"77,757.99","5,44,305.95",
22-Oct-21,Transportellaneous,00.00,"1,08,861.19","4,35,444.76",
22-Oct-21,Tax,195,00.00,"4,35,639.76",
22-Oct-21,Transfer,04.00,00.00,"4,35,643.76",
22-Oct-21,Bill,00.00,"48,404.86","3,87,238.90",
22-Oct-21,IMPS,00.00,"55,319.84","3,31,919.06",
22-Oct-21,Transportellaneous,00.00,"66,383.81","2,65,535.25",
22-Oct-21,IMPS,00.00,"29,503.92","2,36,031.33",
22-Oct-21,ATM,243,00.00,"2,36,274.33",
22-Oct-21,Debit Card,03.00,00.00,"2,36,277.33",
22-Oct-21,RTGS,"21,661.00",00.00,"2,57,938.33",
22-Oct-21,RTGS,"3,97,188.00",00.00,"6,55,126.33",
22-Oct-21,Interest,"1,90,534.00",00.00,"8,45,660.33",
22-Oct-21,Transfer,"2,933.00",00.00,"8,48,593.33",
22-Oct-21,Cheque,00.00,"4,24,296.67","4,24,296.66",
22-Oct-21,RTGS,00.00,"84,859.33","3,39,437.33",
22-Oct-21,Debit Card,"16,734.10",00.00,"3,56,171.43",
22-Oct-21,RTGS,00.00,"3,56,171.43",00.00,
22-Oct-21,Debit Card,62.6,00.00,62.6,
22-Oct-21,RTGS,"48,781.30",00.00,"48,843.90",
22-Oct-21,Bill,"7,213.00",00.00,"56,056.90",
22-Oct-21,Commission,00.00,"14,014.23","42,042.68",
22-Oct-21,Transfer,00.00,"21,021.34","21,021.34",
22-Oct-21,Cash,00.00,"21,021.34",00.00,
22-Oct-21,Transportellaneous,"7,09,927.00",00.00,"7,09,927.00",
22-Oct-21,Debit Card,24.4,00.00,"7,09,951.40",
22-Oct-21,Cash,00.00,"1,41,990.28","5,67,961.12",
22-Oct-21,Commission,02.90,00.00,"5,67,964.02",
22-Oct-21,NEFT,00.00,"81,137.72","4,86,826.30",
22-Oct-21,RTGS,109,00.00,"4,86,935.30",
22-Oct-21,Transfer,00.00,"48,693.53","4,38,241.77",
22-Oct-21,Interest,"85,678.40",00.00,"5,23,920.17",
22-Oct-21,ATM,00.00,"1,30,980.04","3,92,940.13",
22-Oct-21,RTGS,"1,97,792.10",00.00,"5,90,732.23",
22-Oct-21,Debit Card,00.00,"1,47,683.06","4,43,049.17",
22-Oct-21,Interest,00.00,"49,227.69","3,93,821.48",
22-Oct-21,Reversal,210.3,00.00,"3,94,031.78",
22-Oct-21,Transportellaneous,00.00,"1,31,343.93","2,62,687.85",
23-Oct-21,Commission,00.00,"37,526.84","2,25,161.01",
23-Oct-21,ATM,00.00,"22,516.10","2,02,644.91",
23-Oct-21,Commission,00.00,"50,661.23","1,51,983.68",
23-Oct-21,Debit Card,00.00,"18,997.96","1,32,985.72",
23-Oct-21,Purchase,00.00,"26,597.14","1,06,388.58",
23-Oct-21,Interest,00.00,"1,06,388.58",00.00,
23-Oct-21,Transportellaneous,"11,116.47",00.00,"11,116.47",
23-Oct-21,Purchase,00.00,"1,588.07","9,528.40",
24-Oct-21,Transfer,275.1,00.00,"9,803.50",
24-Oct-21,Transportellaneous,"18,57,087.20",00.00,"18,66,890.70",
24-Oct-21,Reversal,00.00,"1,86,689.07","16,80,201.63",
24-Oct-21,Transfer,00.00,"8,40,100.82","8,40,100.82",
24-Oct-21,Cheque,30,00.00,"8,40,130.82",
24-Oct-21,Purchase,00.00,"1,40,021.80","7,00,109.02",
24-Oct-21,NEFT,00.00,"1,00,015.57","6,00,093.45",
24-Oct-21,Interest,00.00,"66,677.05","5,33,416.40",
24-Oct-21,Tax,"32,666.00",00.00,"5,66,082.40",
24-Oct-21,ATM,00.00,"1,13,216.48","4,52,865.92",
24-Oct-21,Tax,465.9,00.00,"4,53,331.82",
25-Oct-21,NEFT,00.00,"2,26,665.91","2,26,665.91",
25-Oct-21,NEFT,00.00,"37,777.65","1,88,888.26",
25-Oct-21,Transportellaneous,00.00,"47,222.07","1,41,666.20",
25-Oct-21,Interest,32,00.00,"1,41,698.20",
25-Oct-21,IMPS,"1,60,981.00",00.00,"3,02,679.20",
25-Oct-21,ATM,51,00.00,"3,02,730.20",
26-Oct-21,Bill,13,00.00,"3,02,743.20",
26-Oct-21,Commission,16.7,00.00,"3,02,759.90",
26-Oct-21,ATM,459.44,00.00,"3,03,219.34",
26-Oct-21,ATM,"1,896.60",00.00,"3,05,115.94",
26-Oct-21,IMPS,257,00.00,"3,05,372.94",
26-Oct-21,Bill,04.00,00.00,"3,05,376.94",
26-Oct-21,IMPS,52.9,00.00,"3,05,429.84",
26-Oct-21,Cheque,462.8,00.00,"3,05,892.64",
26-Oct-21,Cheque,00.00,"33,988.07","2,71,904.57",
26-Oct-21,NEFT,"10,027.67",00.00,"2,81,932.24",
26-Oct-21,Purchase,00.00,"2,81,932.24",00.00,
26-Oct-21,Transfer,"19,199.90",00.00,"19,199.90",
26-Oct-21,Cheque,197.8,00.00,"19,397.70",
26-Oct-21,IMPS,04.00,00.00,"19,401.70",
26-Oct-21,Transfer,00.00,"2,425.21","16,976.49",
26-Oct-21,Cheque,00.00,"2,829.42","14,147.08",
26-Oct-21,RTGS,00.00,"3,536.77","10,610.31",
26-Oct-21,Transfer,"19,274.50",00.00,"29,884.81",
26-Oct-21,Debit Card,"17,085.00",00.00,"46,969.81",
26-Oct-21,Transfer,"32,593.29",00.00,"79,563.10",
26-Oct-21,Commission,42,00.00,"79,605.10",
26-Oct-21,Interest,46.1,00.00,"79,651.20",
26-Oct-21,Commission,00.00,"9,956.40","69,694.80",
26-Oct-21,NEFT,"5,19,661.50",00.00,"5,89,356.30",
26-Oct-21,IMPS,00.00,"2,94,678.15","2,94,678.15",
26-Oct-21,RTGS,00.00,"29,467.82","2,65,210.34",
26-Oct-21,Debit Card,"68,829.34",00.00,"3,34,039.68",
26-Oct-21,Transportellaneous,"1,02,117.10",00.00,"4,36,156.78",
26-Oct-21,Bill,00.00,"1,45,385.59","2,90,771.19",
26-Oct-21,Tax,39.08,00.00,"2,90,810.27",
26-Oct-21,Purchase,"2,133.90",00.00,"2,92,944.17",
26-Oct-21,Transportellaneous,00.00,"41,849.17","2,51,095.00",
26-Oct-21,Cheque,04.10,00.00,"2,51,099.10",
26-Oct-21,NEFT,18.3,00.00,"2,51,117.40",
26-Oct-21,Transportellaneous,05.10,00.00,"2,51,122.50",
26-Oct-21,Tax,01.00,00.00,"2,51,123.50",
26-Oct-21,Purchase,00.00,"1,25,561.75","1,25,561.75",
26-Oct-21,RTGS,00.00,"13,951.31","1,11,610.44",
26-Oct-21,NEFT,417.63,00.00,"1,12,028.07",
26-Oct-21,Bill,55.82,00.00,"1,12,083.89",
26-Oct-21,Bill,00.00,"28,020.97","84,062.92",
26-Oct-21,ATM,152,00.00,"84,214.92",
27-Oct-21,Debit Card,00.00,"28,071.64","56,143.28",
27-Oct-21,RTGS,06.48,00.00,"56,149.76",
27-Oct-21,ATM,"3,775.60",00.00,"59,925.36",
27-Oct-21,Bill,00.00,"19,975.12","39,950.24",
27-Oct-21,ATM,"2,654.64",00.00,"42,604.88",
27-Oct-21,Cheque,01.40,00.00,"42,606.28",
27-Oct-21,Transfer,00.00,"6,086.61","36,519.67",
27-Oct-21,Cash,357,00.00,"36,876.67",
27-Oct-21,Tax,431.83,00.00,"37,308.50",
27-Oct-21,Tax,00.00,"12,436.17","24,872.33",
27-Oct-21,Debit Card,00.00,"12,436.17","12,436.16",
27-Oct-21,Interest,00.00,"12,436.16",00.00,
27-Oct-21,Commission,"2,492.91",00.00,"2,492.91",
27-Oct-21,RTGS,00.00,356.13,"2,136.78",
27-Oct-21,Purchase,"23,782.30",00.00,"25,919.08",
27-Oct-21,NEFT,00.00,"25,919.08",00.00,
27-Oct-21,Bill,"2,335.50",00.00,"2,335.50",
27-Oct-21,Transfer,00.00,333.64,"2,001.86",
27-Oct-21,Cash,00.00,285.98,"1,715.88",
27-Oct-21,Reversal,"3,008.61",00.00,"4,724.49",
27-Oct-21,Transportellaneous,00.00,674.93,"4,049.56",
27-Oct-21,Transportellaneous,00.00,"1,012.39","3,037.17",
27-Oct-21,Commission,63.9,00.00,"3,101.07",
27-Oct-21,IMPS,00.00,"1,550.54","1,550.54",
27-Oct-21,IMPS,"1,91,081.09",00.00,"1,92,631.63",
27-Oct-21,IMPS,"7,28,790.50",00.00,"9,21,422.13",
27-Oct-21,ATM,00.00,"1,53,570.36","7,67,851.78",
27-Oct-21,IMPS,07.00,00.00,"7,67,858.78",
27-Oct-21,Purchase,"26,857.43",00.00,"7,94,716.21",
27-Oct-21,Debit Card,"11,056.00",00.00,"8,05,772.21",
27-Oct-21,Tax,"5,57,409.25",00.00,"13,63,181.46",
27-Oct-21,RTGS,"81,875.38",00.00,"14,45,056.84",
27-Oct-21,Bill,00.00,"1,60,561.87","12,84,494.97",
27-Oct-21,Commission,447.5,00.00,"12,84,942.47",
27-Oct-21,Reversal,"1,700.95",00.00,"12,86,643.42",
27-Oct-21,RTGS,00.00,"2,57,328.68","10,29,314.74",
27-Oct-21,Reversal,111.9,00.00,"10,29,426.64",
27-Oct-21,Commission,"21,828.12",00.00,"10,51,254.76",
27-Oct-21,Debit Card,"1,41,728.91",00.00,"11,92,983.67",
27-Oct-21,Commission,02.50,00.00,"11,92,986.17",
28-Oct-21,ATM,"2,33,067.00",00.00,"14,26,053.17",
28-Oct-21,Transportellaneous,"4,100.00",00.00,"14,30,153.17",
28-Oct-21,ATM,45.68,00.00,"14,30,198.85",
28-Oct-21,Cheque,266.91,00.00,"14,30,465.76",
28-Oct-21,RTGS,"1,346.50",00.00,"14,31,812.26",
28-Oct-21,Transfer,55,00.00,"14,31,867.26",
28-Oct-21,Bill,00.67,00.00,"14,31,867.93",
28-Oct-21,Tax,00.00,"7,15,933.97","7,15,933.96",
28-Oct-21,NEFT,00.00,"89,491.75","6,26,442.22",
29-Oct-21,NEFT,"54,011.00",00.00,"6,80,453.22",
29-Oct-21,ATM,"1,559.10",00.00,"6,82,012.32",
29-Oct-21,Debit Card,00.00,"97,430.33","5,84,581.99",
29-Oct-21,Debit Card,00.00,"64,953.55","5,19,628.44",
29-Oct-21,Transfer,00.00,"74,232.63","4,45,395.81",
29-Oct-21,Bill,209.24,00.00,"4,45,605.05",
29-Oct-21,Tax,41.9,00.00,"4,45,646.95",
29-Oct-21,NEFT,07.00,00.00,"4,45,653.95",
29-Oct-21,Commission,00.00,"89,130.79","3,56,523.16",
30-Oct-21,Transportellaneous,00.00,"59,420.53","2,97,102.63",
30-Oct-21,Commission,00.00,"74,275.66","2,22,826.97",
30-Oct-21,Commission,374,00.00,"2,23,200.97",
30-Oct-21,IMPS,00.00,"2,23,200.97",00.00,
30-Oct-21,Transportellaneous,18,00.00,18,
30-Oct-21,Interest,451.28,00.00,469.28,
30-Oct-21,Interest,00.00,52.14,417.14,
30-Oct-21,Interest,00.00,69.52,347.62,
30-Oct-21,Reversal,00.00,49.66,297.96,
30-Oct-21,Interest,06.00,00.00,303.96,
30-Oct-21,Commission,"44,271.22",00.00,"44,575.18",
30-Oct-21,Reversal,"64,203.94",00.00,"1,08,779.12",
30-Oct-21,Interest,00.00,"15,539.87","93,239.25",
30-Oct-21,Reversal,00.00,"23,309.81","69,929.44",
30-Oct-21,Bill,"1,07,054.00",00.00,"1,76,983.44",
30-Oct-21,Cash,"7,629.00",00.00,"1,84,612.44",
30-Oct-21,Commission,00.00,"61,537.48","1,23,074.96",
30-Oct-21,RTGS,00.00,"15,384.37","1,07,690.59",
30-Oct-21,Bill,"12,92,288.00",00.00,"13,99,978.59",
30-Oct-21,Bill,"24,015.80",00.00,"14,23,994.39",
31-Oct-21,NEFT,477.3,00.00,"14,24,471.69",
31-Oct-21,RTGS,00.00,"1,58,274.63","12,66,197.06",
31-Oct-21,Transfer,00.00,"1,80,885.29","10,85,311.77",
31-Oct-21,RTGS,352.26,00.00,"10,85,664.03",
31-Oct-21,Bill,00.00,"3,61,888.01","7,23,776.02",
31-Oct-21,Cheque,00.00,"7,23,776.02",00.00,
31-Oct-21,Transfer,"2,02,080.72",00.00,"2,02,080.72",
31-Oct-21,Reversal,125,00.00,"2,02,205.72",
31-Oct-21,ATM,32,00.00,"2,02,237.72",
01-Nov-21,Debit Card,"2,044.54",00.00,"2,04,282.26",
01-Nov-21,IMPS,"31,293.90",00.00,"2,35,576.16",
01-Nov-21,Transportellaneous,00.00,"78,525.39","1,57,050.77",
01-Nov-21,Purchase,00.00,"19,631.35","1,37,419.42",
01-Nov-21,Commission,00.00,"1,37,419.42",00.00,
01-Nov-21,Transportellaneous,298.03,00.00,298.03,
01-Nov-21,Cheque,06.07,00.00,304.1,
01-Nov-21,ATM,76,00.00,380.1,
01-Nov-21,Interest,00.00,76.02,304.08,
01-Nov-21,ATM,00.00,33.79,270.29,
01-Nov-21,Transportellaneous,00.00,45.05,225.24,
01-Nov-21,Transfer,00.00,75.08,150.16,
01-Nov-21,Cheque,"2,35,051.00",00.00,"2,35,201.16",
01-Nov-21,Interest,00.00,"78,400.39","1,56,800.77",
01-Nov-21,Debit Card,260,00.00,"1,57,060.77",
01-Nov-21,RTGS,"3,698.00",00.00,"1,60,758.77",
01-Nov-21,Cash,212.1,00.00,"1,60,970.87",
01-Nov-21,Purchase,00.00,"80,485.44","80,485.44",
01-Nov-21,Reversal,188.86,00.00,"80,674.30",
01-Nov-21,Tax,00.00,"20,168.58","60,505.73",
01-Nov-21,Tax,00.00,"8,643.68","51,862.05",
01-Nov-21,Reversal,00.00,"17,287.35","34,574.70",
01-Nov-21,Debit Card,00.00,"3,457.47","31,117.23",
01-Nov-21,IMPS,01.20,00.00,"31,118.43",
01-Nov-21,Cash,03.30,00.00,"31,121.73",
01-Nov-21,RTGS,07.70,00.00,"31,129.43",
01-Nov-21,Cash,00.00,"3,458.83","27,670.60",
01-Nov-21,Purchase,"3,633.70",00.00,"31,304.30",
01-Nov-21,Purchase,"22,359.00",00.00,"53,663.30",
01-Nov-21,ATM,00.00,"26,831.65","26,831.65",
01-Nov-21,ATM,451.1,00.00,"27,282.75",
01-Nov-21,NEFT,332,00.00,"27,614.75",
01-Nov-21,RTGS,00.00,"5,522.95","22,091.80",
01-Nov-21,Cash,303,00.00,"22,394.80",
01-Nov-21,RTGS,"1,769.00",00.00,"24,163.80",
01-Nov-21,Commission,01.00,00.00,"24,164.80",
01-Nov-21,Transportellaneous,00.00,"3,020.60","21,144.20",
01-Nov-21,Bill,00.00,"10,572.10","10,572.10",
01-Nov-21,Cheque,00.00,"3,524.03","7,048.07",
01-Nov-21,ATM,00.00,"1,006.87","6,041.20",
01-Nov-21,IMPS,00.00,604.12,"5,437.08",
01-Nov-21,Reversal,00.00,776.73,"4,660.35",
01-Nov-21,NEFT,"12,84,532.50",00.00,"12,89,192.85",
01-Nov-21,Reversal,"37,686.00",00.00,"13,26,878.85",
01-Nov-21,IMPS,"15,12,494.00",00.00,"28,39,372.85",
01-Nov-21,Cash,107.1,00.00,"28,39,479.95",
01-Nov-21,IMPS,01.65,00.00,"28,39,481.60",
01-Nov-21,Debit Card,"29,871.20",00.00,"28,69,352.80",
01-Nov-21,Debit Card,00.00,"2,86,935.28","25,82,417.52",
01-Nov-21,Reversal,00.00,"2,86,935.28","22,95,482.24",
01-Nov-21,Debit Card,00.00,"7,65,160.75","15,30,321.49",
01-Nov-21,Purchase,00.00,"1,70,035.72","13,60,285.77",
01-Nov-21,Cash,"16,49,956.00",00.00,"30,10,241.77",
01-Nov-21,Debit Card,00.00,"3,34,471.31","26,75,770.46",
01-Nov-21,ATM,"6,99,045.50",00.00,"33,74,815.96",
01-Nov-21,Cash,49,00.00,"33,74,864.96",
01-Nov-21,NEFT,00.00,"8,43,716.24","25,31,148.72",
01-Nov-21,RTGS,26.4,00.00,"25,31,175.12",
02-Nov-21,Commission,"18,004.00",00.00,"25,49,179.12",
02-Nov-21,Bill,00.00,"12,74,589.56","12,74,589.56",
02-Nov-21,NEFT,00.00,"3,18,647.39","9,55,942.17",
02-Nov-21,RTGS,00.00,"1,06,215.80","8,49,726.37",
02-Nov-21,Transportellaneous,167.7,00.00,"8,49,894.07",
02-Nov-21,Tax,00.00,"1,06,236.76","7,43,657.31",
02-Nov-21,IMPS,00.00,"2,47,885.77","4,95,771.54",
02-Nov-21,Debit Card,04.60,00.00,"4,95,776.14",
03-Nov-21,Debit Card,00.00,"61,972.02","4,33,804.12",
03-Nov-21,Cash,02.00,00.00,"4,33,806.12",
03-Nov-21,Transfer,00.00,"4,33,806.12",00.00,
03-Nov-21,Purchase,"3,738.93",00.00,"3,738.93",
03-Nov-21,Transfer,86.58,00.00,"3,825.51",
03-Nov-21,Bill,"16,031.00",00.00,"19,856.51",
03-Nov-21,ATM,06.82,00.00,"19,863.33",
03-Nov-21,Cash,"2,44,557.80",00.00,"2,64,421.13",
03-Nov-21,Cash,00.00,"44,070.19","2,20,350.94",
03-Nov-21,IMPS,"20,32,708.00",00.00,"22,53,058.94",
03-Nov-21,Debit Card,00.00,"2,25,305.89","20,27,753.05",
03-Nov-21,Purchase,00.00,"2,53,469.13","17,74,283.92",
03-Nov-21,ATM,"23,244.94",00.00,"17,97,528.86",
03-Nov-21,RTGS,"9,90,055.20",00.00,"27,87,584.06",
03-Nov-21,Reversal,00.00,"3,48,448.01","24,39,136.05",
03-Nov-21,NEFT,19.7,00.00,"24,39,155.75",
03-Nov-21,Reversal,00.00,"3,04,894.47","21,34,261.28",
03-Nov-21,Debit Card,00.00,"3,55,710.21","17,78,551.07",
03-Nov-21,RTGS,00.00,"17,78,551.07",00.00,
03-Nov-21,Transfer,"1,568.64",00.00,"1,568.64",
03-Nov-21,Tax,00.00,261.44,"1,307.20",
03-Nov-21,Cash,00.00,130.72,"1,176.48",
03-Nov-21,Commission,41,00.00,"1,217.48",
03-Nov-21,Commission,"16,25,978.75",00.00,"16,27,196.23",
03-Nov-21,IMPS,"1,12,423.00",00.00,"17,39,619.23",
03-Nov-21,Tax,"23,778.25",00.00,"17,63,397.48",
03-Nov-21,Transportellaneous,00.00,"2,20,424.69","15,42,972.80",
03-Nov-21,Tax,00.00,"2,57,162.13","12,85,810.67",
03-Nov-21,Tax,03.00,00.00,"12,85,813.67",
03-Nov-21,Cheque,00.00,"3,21,453.42","9,64,360.25",
03-Nov-21,Bill,"2,746.00",00.00,"9,67,106.25",
03-Nov-21,IMPS,00.00,"1,38,158.04","8,28,948.21",
03-Nov-21,Interest,02.40,00.00,"8,28,950.61",
03-Nov-21,ATM,"18,825.80",00.00,"8,47,776.41",
03-Nov-21,Interest,"29,742.00",00.00,"8,77,518.41",
03-Nov-21,Purchase,00.00,"2,92,506.14","5,85,012.27",
03-Nov-21,Tax,00.00,"1,46,253.07","4,38,759.20",
03-Nov-21,IMPS,00.00,"87,751.84","3,51,007.36",
03-Nov-21,Cheque,00.80,00.00,"3,51,008.16",
03-Nov-21,Bill,34,00.00,"3,51,042.16",
03-Nov-21,Cheque,00.00,"3,51,042.16",00.00,
03-Nov-21,Debit Card,"2,059.40",00.00,"2,059.40",
03-Nov-21,Cash,00.00,686.47,"1,372.93",
03-Nov-21,Transportellaneous,00.00,171.62,"1,201.31",
03-Nov-21,Purchase,07.00,00.00,"1,208.31",
03-Nov-21,Debit Card,03.00,00.00,"1,211.31",
03-Nov-21,IMPS,"9,73,193.00",00.00,"9,74,404.31",
03-Nov-21,RTGS,"58,170.00",00.00,"10,32,574.31",
03-Nov-21,Transportellaneous,00.00,"2,06,514.86","8,26,059.45",
04-Nov-21,ATM,09.40,00.00,"8,26,068.85",
04-Nov-21,Bill,00.00,"8,26,068.85",00.00,
04-Nov-21,IMPS,225.3,00.00,225.3,
04-Nov-21,NEFT,00.00,45.06,180.24,
04-Nov-21,Transportellaneous,"56,676.66",00.00,"56,856.90",
04-Nov-21,Interest,00.00,"9,476.15","47,380.75",
04-Nov-21,Cheque,00.00,"5,922.59","41,458.16",
04-Nov-21,Reversal,17.5,00.00,"41,475.66",
04-Nov-21,Cash,00.00,"10,368.92","31,106.75",
04-Nov-21,Cash,"15,61,162.00",00.00,"15,92,268.75",
04-Nov-21,RTGS,23.7,00.00,"15,92,292.45",
04-Nov-21,ATM,00.00,"2,27,470.35","13,64,822.10",
04-Nov-21,NEFT,00.00,"1,94,974.59","11,69,847.51",
04-Nov-21,Transportellaneous,00.00,"2,33,969.50","9,35,878.01",
04-Nov-21,Commission,00.00,"1,55,979.67","7,79,898.34",
04-Nov-21,Reversal,"3,670.50",00.00,"7,83,568.84",
04-Nov-21,Commission,195.19,00.00,"7,83,764.03",
04-Nov-21,Transportellaneous,00.00,"78,376.40","7,05,387.63",
04-Nov-21,Cash,26.6,00.00,"7,05,414.23",
04-Nov-21,Commission,00.00,"1,17,569.04","5,87,845.19",
04-Nov-21,Transportellaneous,00.00,"1,95,948.40","3,91,896.79",
04-Nov-21,Interest,00.00,"97,974.20","2,93,922.59",
